,numero,año,escolaridad,experiencia,sindicalizado,etnia,casado,salud,sueldo,industria,ocupacion,lugar_residencia
281,731,1980,12,4,no,other,no,no,1.655638931,Trade,"Managers, Officials_and_Proprietors",south
282,731,1981,12,5,no,other,sí,no,1.464255903,Agricultural,Farm_Laborers_and_Foreman,south
283,731,1982,12,6,no,other,sí,no,1.007827485,Agricultural,Farm_Laborers_and_Foreman,south
284,731,1983,12,7,no,other,sí,no,1.47794923,Agricultural,Service_Workers,south
285,731,1984,12,8,no,other,sí,no,0.618720212,Manufacturing,"Craftsmen, Foremen_and_kindred",south
286,731,1985,12,9,no,other,no,no,2.225624052,Agricultural,Laborers_and_farmers,south
287,731,1986,12,10,no,other,no,no,2.657730595,Personal_Service,Service_Workers,south
288,731,1987,12,11,no,other,no,no,2.139191546,Manufacturing,Operatives_and_kindred,south
289,732,1980,12,3,no,other,no,no,1.497270616,Manufacturing,Operatives_and_kindred,south
290,732,1981,12,4,no,other,no,no,1.601715866,Manufacturing,Operatives_and_kindred,south
291,732,1982,12,5,no,other,no,no,1.504842907,Manufacturing,Operatives_and_kindred,south
292,732,1983,12,6,no,other,no,no,1.798046799,Manufacturing,Operatives_and_kindred,south
293,732,1984,12,7,no,other,no,no,1.652890175,Manufacturing,Operatives_and_kindred,south
294,732,1985,12,8,no,other,no,no,1.763385361,Manufacturing,Operatives_and_kindred,south
295,732,1986,12,9,no,other,no,no,1.722681986,Manufacturing,Operatives_and_kindred,south
296,732,1987,12,10,no,other,no,no,1.762060594,Manufacturing,Operatives_and_kindred,south
297,793,1980,14,2,no,other,no,no,0.891528435,Personal_Service,Clerical_and_kindred,nothern_central
298,793,1981,14,3,no,other,no,no,1.931021537,Personal_Service,Service_Workers,nothern_central
299,793,1982,14,4,no,other,no,no,1.902649914,Trade,Service_Workers,nothern_central
300,793,1983,14,5,no,other,no,no,1.885374738,Personal_Service,Service_Workers,nothern_central
301,793,1984,14,6,no,other,no,no,1.678707608,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
302,793,1985,14,7,no,other,no,no,1.89635837,Trade,"Managers, Officials_and_Proprietors",nothern_central
303,793,1986,14,8,no,other,no,no,1.788370219,Personal_Service,"Managers, Officials_and_Proprietors",nothern_central
304,793,1987,14,9,no,other,no,no,1.563827401,Transportation,Service_Workers,nothern_central
305,797,1980,10,3,no,other,no,no,0.992524038,Professional_and_Related Service,Laborers_and_farmers,nothern_central
306,797,1981,10,4,sí,other,no,no,2.345144707,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
307,797,1982,10,5,sí,other,no,no,1.680933914,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
308,797,1983,10,6,no,other,sí,no,1.989654053,Agricultural,Laborers_and_farmers,nothern_central
309,797,1984,10,7,sí,other,sí,no,2.448014226,Manufacturing,Operatives_and_kindred,nothern_central
310,797,1985,10,8,sí,other,sí,no,2.450180326,Manufacturing,Operatives_and_kindred,nothern_central
311,797,1986,10,9,sí,other,sí,no,2.172239416,Trade,Operatives_and_kindred,nothern_central
312,797,1987,10,10,sí,other,sí,no,2.415983571,Agricultural,Operatives_and_kindred,nothern_central
313,800,1980,11,2,sí,other,no,no,1.587761509,Professional_and_Related Service,Service_Workers,nothern_central
314,800,1981,11,3,sí,other,no,no,1.609437912,Professional_and_Related Service,Service_Workers,nothern_central
315,800,1982,11,4,sí,other,no,no,1.508181808,Professional_and_Related Service,Service_Workers,nothern_central
316,800,1983,11,5,sí,other,no,no,1.555511052,Professional_and_Related Service,Service_Workers,nothern_central
317,800,1984,11,6,sí,other,no,no,1.549014992,Professional_and_Related Service,Service_Workers,nothern_central
318,800,1985,11,7,no,other,no,no,1.616430042,Professional_and_Related Service,Service_Workers,nothern_central
319,800,1986,11,8,sí,other,sí,no,1.825936921,Professional_and_Related Service,Service_Workers,nothern_central
320,800,1987,11,9,sí,other,sí,no,1.990434946,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
321,813,1980,13,2,no,other,no,no,1.556213151,Professional_and_Related Service,Laborers_and_farmers,nothern_central
322,813,1981,13,3,no,other,no,no,0.422912022,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
323,813,1982,13,4,no,other,no,no,0.710434107,Professional_and_Related Service,Clerical_and_kindred,nothern_central
324,813,1983,13,5,no,other,no,no,0.931721679,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
325,813,1984,13,6,no,other,no,no,-3.579078715,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
326,813,1985,13,7,no,other,no,no,1.32275634,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
327,813,1986,13,8,no,other,no,no,1.389700154,Professional_and_Related Service,Clerical_and_kindred,nothern_central
328,813,1987,13,9,no,other,no,no,1.543499702,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
329,823,1980,10,3,no,other,no,no,-0.37266136,Trade,Service_Workers,nothern_central
330,823,1981,10,4,no,other,no,no,0.606314391,Entertainment,Clerical_and_kindred,nothern_central
331,823,1982,10,5,no,other,no,no,0.864880512,Trade,Sales_Workers,nothern_central
332,823,1983,10,6,no,other,no,no,0.512171185,Trade,Service_Workers,nothern_central
333,823,1984,10,7,no,other,no,no,0.68391161,Trade,Service_Workers,nothern_central
334,823,1985,10,8,no,other,no,no,0.99974931,Trade,Sales_Workers,nothern_central
335,823,1986,10,9,no,other,no,no,1.43486055,Trade,"Managers, Officials_and_Proprietors",nothern_central
336,823,1987,10,10,no,other,no,no,1.177035558,Trade,Sales_Workers,south
337,827,1980,12,2,no,other,no,no,0.883685258,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
338,827,1981,12,3,no,other,no,no,1.424866636,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
339,827,1982,12,4,no,other,no,no,1.365903672,Professional_and_Related Service,Service_Workers,nothern_central
340,827,1983,12,5,no,other,no,no,1.391688885,Business_and_Repair_Service,Service_Workers,nothern_central
341,827,1984,12,6,no,other,no,no,1.792189562,Trade,Sales_Workers,nothern_central
342,827,1985,12,7,no,other,no,no,1.948283333,Manufacturing,Sales_Workers,nothern_central
343,827,1986,12,8,no,other,sí,no,2.263611663,Manufacturing,Sales_Workers,nothern_central
344,827,1987,12,9,no,other,sí,no,2.628963761,Professional_and_Related Service,Sales_Workers,nothern_central
345,847,1980,14,1,sí,black,no,no,1.562727832,Professional_and_Related Service,Service_Workers,nothern_central
346,847,1981,14,2,sí,black,no,no,1.66449769,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
347,847,1982,14,3,no,black,no,no,1.770546073,Transportation,"Craftsmen, Foremen_and_kindred",north_east
348,847,1983,14,4,no,black,no,no,1.786034711,Construction,"Craftsmen, Foremen_and_kindred",north_east
349,847,1984,14,5,no,black,no,no,2.001000115,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
350,847,1985,14,6,sí,black,no,no,1.648178741,Construction,Clerical_and_kindred,north_east
351,847,1986,14,7,no,black,no,no,2.125711039,Construction,"Managers, Officials_and_Proprietors",north_east
352,847,1987,14,8,sí,black,sí,no,1.688419279,Public_Administration,Clerical_and_kindred,north_east
353,851,1980,12,2,no,other,no,no,1.875813078,Manufacturing,Operatives_and_kindred,nothern_central
354,851,1981,12,3,no,other,no,sí,1.956676163,Manufacturing,Operatives_and_kindred,nothern_central
355,851,1982,12,4,no,other,sí,sí,1.867253877,Manufacturing,Operatives_and_kindred,nothern_central
356,851,1983,12,5,no,other,sí,no,2.174533166,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
357,851,1984,12,6,no,other,sí,no,1.914497107,Manufacturing,Laborers_and_farmers,nothern_central
358,851,1985,12,7,sí,other,sí,no,2.017925766,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
359,851,1986,12,8,sí,other,sí,no,2.117659403,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
360,851,1987,12,9,sí,other,no,no,1.977629049,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
361,863,1980,12,2,no,other,no,no,1.570450934,Construction,"Professional, Technical_and_kindred",nothern_central
362,863,1981,12,3,no,other,no,no,1.562185028,Construction,"Professional, Technical_and_kindred",nothern_central
363,863,1982,12,4,no,other,no,no,1.569976844,Construction,"Professional, Technical_and_kindred",nothern_central
364,863,1983,12,5,no,other,no,no,1.794119587,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
365,863,1984,12,6,no,other,no,no,1.837172011,Manufacturing,"Professional, Technical_and_kindred",nothern_central
366,863,1985,12,7,no,other,sí,no,1.813934967,Trade,Clerical_and_kindred,nothern_central
367,863,1986,12,8,no,other,sí,no,2.038395572,Trade,"Professional, Technical_and_kindred",nothern_central
368,863,1987,12,9,no,other,sí,no,1.905903546,Trade,"Professional, Technical_and_kindred",nothern_central
369,873,1980,10,2,sí,other,no,no,0.59686293,Manufacturing,Service_Workers,nothern_central
370,873,1981,10,3,no,other,no,no,0.474991171,Trade,Service_Workers,nothern_central
371,873,1982,10,4,no,other,no,no,1.090265403,Manufacturing,Service_Workers,nothern_central
372,873,1983,10,5,sí,other,no,no,1.000002046,Manufacturing,Service_Workers,nothern_central
373,873,1984,10,6,sí,other,no,no,0.833053133,Professional_and_Related Service,Service_Workers,nothern_central
374,873,1985,10,7,sí,other,no,no,1.401281103,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
375,873,1986,10,8,sí,other,no,no,1.734129372,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
376,873,1987,10,9,sí,other,no,no,1.882872133,Professional_and_Related Service,"Professional, Technical_and_kindred",south
377,891,1980,12,2,sí,other,no,no,2.000043906,Trade,Operatives_and_kindred,nothern_central
378,891,1981,12,3,sí,other,sí,no,2.307711849,Trade,Operatives_and_kindred,nothern_central
379,891,1982,12,4,sí,other,sí,no,2.308812622,Trade,Operatives_and_kindred,nothern_central
380,891,1983,12,5,sí,other,no,no,1.880415835,Trade,Operatives_and_kindred,nothern_central
381,891,1984,12,6,no,other,sí,no,1.869900828,Manufacturing,Operatives_and_kindred,NA
382,891,1985,12,7,sí,other,sí,no,2.079198371,Trade,Sales_Workers,NA
383,891,1986,12,8,sí,other,sí,no,1.887449721,Trade,Sales_Workers,NA
384,891,1987,12,9,no,other,no,no,1.809427528,Trade,"Professional, Technical_and_kindred",NA
385,908,1980,10,2,sí,other,no,no,0.997580676,Entertainment,Service_Workers,nothern_central
386,908,1981,10,3,sí,other,no,no,0.230986729,Entertainment,Service_Workers,nothern_central
387,908,1982,10,4,sí,other,no,no,0.432260931,Entertainment,Service_Workers,nothern_central
388,908,1983,10,5,sí,other,no,no,0.974155277,Entertainment,Service_Workers,nothern_central
389,908,1984,10,6,sí,other,no,no,0.512209915,Entertainment,Service_Workers,nothern_central
390,908,1985,10,7,no,other,no,sí,0.948436318,Entertainment,"Professional, Technical_and_kindred",nothern_central
391,908,1986,10,8,no,other,no,no,1.282688111,Agricultural,Laborers_and_farmers,nothern_central
392,908,1987,10,9,no,other,sí,no,1.377866641,Agricultural,Laborers_and_farmers,nothern_central
393,910,1980,13,2,no,black,no,no,1.865393246,Construction,Operatives_and_kindred,nothern_central
394,910,1981,13,3,no,black,no,no,2.134249778,Construction,Clerical_and_kindred,nothern_central
395,910,1982,13,4,no,black,no,no,1.040896559,Manufacturing,Sales_Workers,nothern_central
396,910,1983,13,5,no,black,no,no,1.761967684,Construction,"Professional, Technical_and_kindred",nothern_central
397,910,1984,13,6,no,black,no,no,1.919158153,Construction,"Managers, Officials_and_Proprietors",nothern_central
398,910,1985,13,7,no,black,no,no,2.257065578,Construction,"Professional, Technical_and_kindred",north_east
399,910,1986,13,8,no,black,no,no,2.111953714,Construction,"Professional, Technical_and_kindred",nothern_central
400,910,1987,13,9,no,black,no,no,1.892331468,Construction,"Professional, Technical_and_kindred",north_east
401,916,1980,13,2,no,other,no,no,1.175440656,Manufacturing,Operatives_and_kindred,nothern_central
402,916,1981,13,3,no,other,no,no,1.411612169,Manufacturing,Operatives_and_kindred,nothern_central
403,916,1982,13,4,no,other,no,no,1.615794993,Manufacturing,Operatives_and_kindred,nothern_central
404,916,1983,13,5,no,other,no,no,1.688940588,Manufacturing,Laborers_and_farmers,nothern_central
405,916,1984,13,6,no,other,no,no,1.961550285,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
406,916,1985,13,7,no,other,no,no,1.910543005,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
407,916,1986,13,8,no,other,no,no,2.018308814,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
408,916,1987,13,9,no,other,no,no,2.28229239,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
409,919,1980,12,3,no,other,sí,no,1.568009535,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
410,919,1981,12,4,sí,other,sí,no,1.395863812,Professional_and_Related Service,Service_Workers,nothern_central
411,919,1982,12,5,sí,other,sí,no,1.380348437,Professional_and_Related Service,Service_Workers,nothern_central
412,919,1983,12,6,sí,other,sí,no,1.49442336,Professional_and_Related Service,Service_Workers,nothern_central
413,919,1984,12,7,sí,other,sí,no,1.394864312,Professional_and_Related Service,Service_Workers,nothern_central
414,919,1985,12,8,sí,other,sí,no,1.440539376,Professional_and_Related Service,Service_Workers,nothern_central
415,919,1986,12,9,sí,other,sí,no,1.596362479,Professional_and_Related Service,Service_Workers,nothern_central
416,919,1987,12,10,sí,other,sí,no,1.619916868,Professional_and_Related Service,Service_Workers,nothern_central
417,922,1980,12,2,no,other,no,no,1.602506435,Trade,"Managers, Officials_and_Proprietors",nothern_central
418,922,1981,12,3,no,other,no,no,2.034989779,Trade,Laborers_and_farmers,nothern_central
419,922,1982,12,4,no,other,no,no,2.238628472,Manufacturing,Operatives_and_kindred,nothern_central
420,922,1983,12,5,no,other,no,no,2.217671428,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
421,922,1984,12,6,no,other,no,no,2.447831093,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
422,922,1985,12,7,no,other,no,no,2.603690186,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
423,922,1986,12,8,no,other,no,no,2.355690555,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
424,922,1987,12,9,no,other,sí,no,2.18698221,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
425,924,1980,11,1,no,other,no,no,0.853558552,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
426,924,1981,11,2,no,other,no,no,0.89216703,Professional_and_Related Service,Clerical_and_kindred,nothern_central
427,924,1982,11,3,no,other,no,no,0.85004126,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
428,924,1983,11,4,no,other,no,no,0.590937726,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
429,924,1984,11,5,no,other,no,no,1.202973304,Finance,Sales_Workers,nothern_central
430,924,1985,11,6,no,other,no,no,1.554618343,Finance,Sales_Workers,nothern_central
431,924,1986,11,7,no,other,no,no,1.802115768,Finance,Sales_Workers,nothern_central
432,924,1987,11,8,no,other,sí,no,1.697930386,Finance,Clerical_and_kindred,nothern_central
433,925,1980,15,2,no,other,no,no,2.135247025,Manufacturing,"Professional, Technical_and_kindred",nothern_central
434,925,1981,15,3,no,other,no,no,2.222542385,Manufacturing,"Professional, Technical_and_kindred",nothern_central
435,925,1982,15,4,no,other,no,no,2.135670071,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
436,925,1983,15,5,no,other,no,no,2.236235713,Entertainment,"Professional, Technical_and_kindred",nothern_central
437,925,1984,15,6,no,other,no,no,2.347522688,Manufacturing,"Professional, Technical_and_kindred",nothern_central
438,925,1985,15,7,no,other,sí,no,2.414448186,Manufacturing,"Professional, Technical_and_kindred",nothern_central
439,925,1986,15,8,no,other,sí,no,0.049444924,Manufacturing,"Professional, Technical_and_kindred",nothern_central
440,925,1987,15,9,no,other,sí,no,2.623218977,Manufacturing,"Professional, Technical_and_kindred",nothern_central
441,944,1980,13,2,no,other,no,no,0.819390907,Trade,Clerical_and_kindred,nothern_central
442,944,1981,13,3,no,other,no,no,0.589594657,Trade,Clerical_and_kindred,nothern_central
443,944,1982,13,4,no,other,no,no,1.399766523,Trade,Clerical_and_kindred,nothern_central
444,944,1983,13,5,no,other,no,no,1.555511052,Trade,Clerical_and_kindred,nothern_central
445,944,1984,13,6,no,other,no,no,1.618007863,Trade,Clerical_and_kindred,nothern_central
446,944,1985,13,7,no,other,no,no,1.60797232,Trade,"Professional, Technical_and_kindred",nothern_central
447,944,1986,13,8,no,other,no,no,1.610092672,Trade,Clerical_and_kindred,nothern_central
448,944,1987,13,9,no,other,no,no,1.197449682,Trade,Clerical_and_kindred,nothern_central
