"fecha","precio","habitaciones","baños","area_m2_util","area_m2_construida","pisos","año_construida","codigo_postal"
2015-02-12,169500000,4,1.5,222,694.9,1.5,1920,98178
2014-09-09,2.85e+08,3,1.75,270.3,3480.2,1,1967,98052
2014-06-26,281750000,4,1.75,193.7,16187.4,1,1964,98024
2015-01-05,211500000,4,2.25,204.4,868.7,1,1962,98133
2014-12-23,177500000,3,2.25,172.8,467.1,2,2012,98019
2014-07-10,7.75e+08,5,4.25,563.9,15944.6,2,1999,98024
2014-12-03,2.41e+08,2,1,88.3,367.9,1,1941,98103
2014-07-30,312500000,3,1.75,148.6,848.7,1,1955,98006
2014-12-19,2.69e+08,3,2.5,209,1080.6,2,1988,98056
2015-01-07,1.9e+08,3,2.5,211.8,952.7,2,1985,98058
2014-07-17,187500000,2,1,87.3,475.7,1,1909,98122
2015-04-03,122500000,3,2.5,142.1,789.7,1,1996,98038
2014-11-14,1.55e+08,5,1.75,203.5,2532.5,1,1947,98166
2015-02-25,6.5e+08,3,2,218.3,1395.5,1,1976,98004
2014-05-06,198500000,4,2,133.8,713.5,1,1971,98034
2015-05-12,182500000,3,2.5,204.4,376.4,2,2005,98058
2014-10-28,164250000,4,3,212.7,766.4,2,1990,98042
2014-09-08,4.94e+08,4,3,375.3,1830.2,2,1987,98052
2014-07-22,5e+08,4,2.5,242.5,304.4,1.5,1922,98103
2014-09-03,118500000,3,2.5,138.4,198.6,2,2005,98055
2014-09-19,262500000,4,2.5,227.6,490.5,2,2003,98011
2014-09-16,374500000,4,2.5,158.9,894.4,1,1976,98006
2014-08-21,361250000,5,2.5,452.4,1096.3,2,1983,98074
2015-03-12,421500000,3,2.5,290.8,812.9,2,1991,98052
2014-07-08,2.19e+08,2,2,118,127.5,3,2000,98115
2014-09-16,2.89e+08,3,1.75,197,1010.3,1,1977,98146
2014-09-23,113975000,3,1.5,155.1,764.6,1,1954,98001
2014-07-22,9.8e+07,3,2.25,192.3,1075.4,2,1974,98001
2014-07-15,320500000,2,1,131.9,495.4,1,1953,98105
2015-04-22,1.75e+08,3,1.5,116.1,20436.6,1,1980,98038
2014-08-19,102500000,3,1,87.3,741.4,1,1960,98032
2014-12-02,2e+08,3,1.75,178.4,845.6,1,1968,98072
2014-11-10,5.15e+08,3,2.5,329.3,911.9,1,2005,98027
2015-03-19,252500000,3,2,117.1,507.3,1,1972,98034
2014-10-09,237500000,5,2.5,217.4,668.9,1,1975,98034
2014-11-05,2.6e+08,3,2.25,240.6,860.6,1,1977,98028
2015-05-02,7.25e+08,3,4.5,368.8,2315.1,2,1977,98034
2014-12-31,166750000,3,1.75,113.3,904.1,1,1965,98011
2015-02-22,1.16e+08,3,1,130.1,966.5,1,1976,98038
2015-04-21,345550000,3,2.75,219.3,1497.3,1,1983,98006
2014-10-14,405500000,3,1.75,173.7,919.5,1,1960,98040
2014-05-20,275500000,3,2.5,262.9,539,2,2001,98028
2015-01-08,248250000,3,2.5,210,338.2,2,1994,98072
2014-11-26,352500000,3,3,183,1948.9,2,1980,98070
2014-06-12,2.89e+08,4,2.5,291.7,857,1,1966,98055
2015-01-28,127500000,3,1.75,115.2,804.4,1,1986,98042
2014-06-26,5.25e+08,4,3.5,320.5,727.6,2,2007,98006
2015-03-05,1.74e+08,3,2.25,238.8,788.8,2,1989,98042
2014-11-04,1.15e+08,3,2,140.3,317.1,2,1985,98031
2014-12-09,179750000,4,2.25,222,1045.2,2,1988,98023
2014-11-12,1.65e+08,3,1,91,650.3,1,1953,98133
2014-05-23,4e+07,1,0.75,39.9,469.2,1,1912,98014
2014-12-01,232500000,3,1.75,137.5,590.9,1,1954,98133
2014-10-15,162500000,4,2.5,171.9,680.4,2,1997,98042
2015-01-07,170250000,3,2,210.9,2603.6,1,1947,98168
2015-01-06,171250000,3,2.5,168.2,482.4,2,1993,98038
2014-06-23,145450000,2,2,149.6,1635.1,2,1930,98178
2015-02-13,434350000,3,4.25,356.7,572.4,2,2000,98074
2014-11-13,599500000,4,2.75,381.8,780.4,2,1928,98125
2014-10-14,5.75e+08,4,3.25,389.3,953.1,2,2000,98074
2014-08-11,429950000,4,2.75,314.9,585.1,2,2011,98074
2014-08-08,2.6e+08,4,2.25,175.6,279.3,2,2003,98029
2014-07-11,2.3e+08,3,2.5,149.6,234.8,2,2005,98118
2014-09-01,219462000,3,1.5,97.5,426.4,1,1949,98115
2015-04-06,157500000,2,1,58.5,608.5,1,1918,98126
2014-07-18,2.95e+08,4,2.75,270.3,989.4,1,1975,98033
2014-11-04,189250000,4,1.75,157.9,802.7,1,1955,98006
2014-06-03,164250000,3,2.5,181.2,755.3,2,1990,98042
2015-03-25,424975000,3,3,277.8,907.9,2,1973,98005
2014-10-27,262500000,3,1.5,125.4,557.4,1,1950,98136
2015-04-10,692500000,4,3.25,451.5,16845.1,2.5,1993,98074
2015-04-28,147500000,4,2.5,200.7,717.7,1,1978,98023
2014-07-11,533500000,6,3.5,451.5,1095.6,2,1998,98006
2014-07-21,103975000,2,2,82.7,464.5,1,1917,98118
2014-12-16,349950000,4,2.75,261.1,678.4,2,2002,98075
2015-02-10,6.4e+08,5,2.5,315.9,882.6,2,1977,98027
2014-11-20,2.26e+08,4,1.5,146.8,682.8,1,1963,98052
2015-02-05,1.85e+08,3,2,156.1,467.9,1,1987,98055
2015-01-27,1.16e+08,3,1.75,120.8,1043.3,1,1968,98042
2014-10-30,334975000,5,2.5,262,1306.4,2,1960,98034
2014-06-14,198750000,3,2,140.3,623.4,1,1972,98034
2014-05-12,2.45e+08,2,2.5,114.3,129.2,2,2004,98112
2015-01-28,362500000,4,2,196,384.6,2,1925,98116
2014-09-17,149500000,3,2.75,286.1,1824.2,1,1958,98032
2014-08-18,312500000,2,1.5,138.4,534.2,1.5,1900,98116
2014-11-06,218750000,3,2.5,197,418.1,2,2000,98065
2015-05-10,3.25e+08,4,2.5,295.4,505.2,2,2003,98065
2014-05-19,237500000,2,1,138.4,355.4,1,1929,98117
2014-05-02,1.71e+08,3,2,179.3,1109.9,1,1966,98042
2014-10-15,598677000,4,2.5,257.3,724.6,2,1999,98033
2015-02-10,1.4e+08,3,1.5,155.1,1078.6,1,1963,98055
2014-05-21,1.2e+08,2,1.75,123.6,668.9,1,1993,98188
2014-05-27,264500000,3,1,112.4,309.2,1.5,1924,98107
2015-02-02,2.21e+08,3,1,110.6,473.8,1,1941,98136
2014-05-08,307500000,2,1,143.1,638.4,1,1946,98119
2014-06-12,742500000,4,3.75,374.4,1003.4,2,2006,98033
2015-05-05,292500000,4,1.75,225.8,702.3,1,1981,98052
2015-03-05,2.4e+08,4,2.5,241.5,723.4,2,2005,98059
2014-07-21,547500000,5,3.5,409.7,5301.3,2,1990,98053
2014-11-05,1.45e+08,4,1,123.6,760.3,1.5,1949,98133
2014-08-20,307500000,3,1.75,176.5,464.5,1,1951,98116
2015-03-11,1.5e+08,2,1,102.2,713.5,1,1950,98133
2014-10-29,1.54e+08,3,1,183.9,3637.2,1.5,1932,98030
2015-05-07,3.75e+08,3,2.5,223,719.5,2,2001,98033
2014-11-14,1.125e+09,4,2.25,442.2,746.6,2.5,1916,98112
2014-08-05,4.45e+08,4,3.25,295.4,18049,2,2005,98059
2015-03-25,1.44e+08,3,1,110.6,702.3,1,1958,98058
2014-09-06,9.5e+07,2,1,58.5,557.4,1,1943,98178
2015-03-26,257500000,5,3,235,474.3,1,2005,98133
2014-11-05,117500000,4,1.5,157,1026.9,1,1930,98055
2014-08-18,137500000,2,1,87.3,464.5,1,1951,98126
2014-11-21,363750000,2,2,115.2,847.2,1,1952,98004
2014-06-20,3.25e+08,4,2.5,282.4,612,2,2003,98053
2014-06-18,8e+08,6,5,562.1,21428.3,2,2001,98024
2014-11-05,182500000,4,1,147.7,658.2,1.5,1944,98125
2014-10-08,3.31e+08,3,1.75,232.3,3432.5,1,1984,98052
2015-04-29,135250000,3,2.5,165.4,729.1,1,1978,98038
2015-05-05,1e+08,2,1.5,126.3,176.3,2,1978,98092
2015-02-24,4.85e+08,4,3.25,440.4,7082,2,1987,98075
2014-06-24,8e+07,3,1.5,93.8,891.9,1,1962,98198
2015-02-18,1.02e+08,3,1,96.6,687.9,1,1971,98010
2015-02-18,1.79e+08,3,2.25,149.6,618.3,2,1985,98058
2015-05-01,2.26e+08,4,1.75,145.9,768.1,1,1979,98011
2014-12-04,297500000,2,2,140.3,371.6,1,1900,98103
2015-04-10,124500000,3,2,126.3,565,1,1994,98042
2015-03-10,173450000,4,2.5,183,474.4,2,1999,98055
2015-02-18,1062500000,3,2.5,502,2236.1,2,1976,98166
2014-10-30,1.4e+08,4,2.5,144.9,404.1,2,2003,98056
2014-10-13,159444000,4,1.75,215.5,1114.8,1,1973,98032
2014-09-11,2.65e+08,3,2.25,197,3764.2,1,1967,98075
2014-11-21,187500000,3,2.25,197,1718.7,2,1983,98031
2015-04-22,4.55e+08,4,2.5,311.2,2716.7,2,1988,98052
2014-05-23,3.91e+08,4,2.5,221.1,893.2,2,1991,98006
2015-03-19,129975000,2,2,99.4,60.3,2,2008,98106
2014-09-23,157500000,4,2.75,213.7,1705.7,1,1979,98058
2014-05-28,107500000,2,1,122.6,823.6,1,1943,98168
2014-07-23,352500000,3,1.75,202.5,949.6,1,1946,98040
2014-10-13,7.25e+08,3,3,406.9,587.1,2,1952,98199
2015-05-08,225500000,3,1.75,166.3,911.7,2,1949,98155
2014-09-02,130500000,2,1,69.7,754.8,1,1943,98055
2014-11-17,1.98e+08,3,1.5,120.8,769.2,1,1956,98028
2014-07-22,362500000,4,2.5,277.8,2710,2,1999,98059
2014-06-20,9.75e+08,7,3.5,431.1,1415.4,2,1965,98040
2014-07-15,1.19e+08,4,1,130.1,672.8,1.5,1959,98188
2015-04-27,3.75e+08,6,1.75,255.5,888.4,2,1973,98052
2014-10-27,165750000,4,2.5,190.5,954.2,2,1998,98042
2014-10-28,2.3e+08,4,3,207.2,10117.1,1,1978,98065
2014-07-07,202475000,4,2.25,217.4,20161.3,1,1982,98092
2014-12-17,4.4e+08,3,2.5,266.6,479.7,2,2014,98103
2014-06-13,431500000,4,2.5,382.8,2078.2,2,1997,98074
2014-12-16,319350000,3,1.75,193.2,851.2,1,1960,98005
2014-07-28,217500000,3,2.5,170.9,527.7,2,2008,98053
2014-12-31,1.3e+08,3,1,109.6,497,1.5,1959,98178
2014-08-14,335750000,5,2.75,200.7,371.6,1.5,1927,98105
2014-10-22,3.05e+08,3,1,109.6,315.9,1.5,1907,98109
2014-12-18,202500000,2,0.75,107.8,1396.2,1,1937,98014
2014-07-18,169450000,4,2.5,170,521.4,2,2003,98038
2015-01-23,3.6e+08,4,4,297.3,716.1,2,2004,98075
2015-04-24,2.21e+08,5,3,237.8,505.9,1.5,1927,98108
2014-06-03,3.25e+08,5,2.75,236.9,468.2,1.5,1902,98122
2015-01-02,131750000,3,1.75,123.6,921.3,1,1981,98058
2014-12-17,1.5e+08,2,1,113.3,7041.5,1,1963,98038
2014-12-09,1.33e+08,3,2.5,167.7,316.1,2,2009,98002
2014-12-11,4.65e+08,4,4,562.1,7891.4,2.5,2009,98077
2015-01-27,2.65e+08,4,2.5,215.5,510.3,2,2004,98028
2014-12-11,9e+07,3,1,128.6,832.4,1,1965,98023
2014-05-16,309500000,3,2.5,252.7,598.2,2,2005,98065
2014-08-21,1.32e+08,3,1.5,169.1,985.5,1,1962,98003
2014-07-01,3.65e+08,2,2.25,197.9,457.1,1.5,1941,98116
2014-10-22,219500000,4,2.25,191.4,935.5,2,1975,98034
2014-11-17,134250000,4,1.75,131.9,696.8,1,1981,98031
2014-07-15,1.65e+08,3,1.75,140.3,1462.7,1,1985,98045
2014-08-19,3.2e+08,3,2.5,200.7,371.6,1.5,1903,98122
2014-07-08,4.5e+08,3,2.5,295.4,1170.6,2,1978,98074
2014-09-30,1.85e+08,3,2.25,196,1235.6,2,1985,98038
2015-03-14,342500000,3,2,191.4,269.4,1.5,1931,98144
2014-09-04,252500000,3,1.5,170,20234.3,1,1981,98053
2014-10-21,132500000,3,1.75,169.1,3034.8,1,1966,98022
2015-03-24,1.45e+08,3,2.5,149.6,272.9,2,2006,98055
2014-09-02,1.48e+08,4,2.5,165.4,334.5,2,2006,98038
2015-02-13,1.8e+08,4,2.5,170.9,892.9,2,1996,98178
2014-06-04,120250000,3,1.75,135.6,983.3,1,1997,98168
2014-07-22,186250000,2,2.5,130.1,274.8,2,2007,98126
2014-10-02,297500000,3,2.5,313.1,1338,2,2004,98045
2014-10-17,257500000,4,3,333.5,766.4,2,1997,98023
2014-08-05,6.1e+08,4,2.25,297.3,1427.6,2,1962,98040
2014-10-09,253500000,2,1.75,155.1,600.2,1,2004,98053
2015-02-04,199975000,4,2,224.8,2923.2,1,1984,98092
2014-08-20,92500000,3,1.75,132.9,1004.8,2,1994,98010
2014-08-25,2.3e+08,3,1.75,133.8,656.8,1,1980,98052
2015-02-24,217750000,3,2.25,134.7,444.9,2,1985,98029
2015-04-08,234500000,4,2.75,329.8,1294.9,1,1966,98188
2014-05-05,265500000,2,3,118,109.2,2,2000,98103
2015-02-06,221750000,2,1,87.3,632.1,1,1949,98177
2014-11-26,111500000,3,2,155.1,634,1,1990,98042
2015-04-17,2.95e+08,4,3.5,288,1471.8,2,1996,98028
2014-12-09,1.7e+08,2,2.5,102.2,163.5,3,1997,98103
2014-11-05,3.25e+08,3,2,173.7,314.8,1,1925,98199
2014-09-25,266800000,3,2.5,179.3,471.9,2,1990,98029
2014-06-10,347500000,3,2.75,236,436.1,2,2005,98074
2014-06-17,1.21e+08,3,1.75,118.9,699,1.5,1988,98031
2015-01-14,212500000,3,2.25,169.1,818.8,1,1967,98125
2015-05-06,262500000,3,2.25,138.4,874.6,2,1981,98052
2014-09-22,242500000,3,2.5,174.7,511.2,2,1988,98029
2015-01-13,87500000,3,1,116.1,908.1,1,1971,98045
2014-06-19,1.05e+08,3,2,133.8,669.8,1,1983,98092
2015-04-15,1.3e+08,3,2.5,178.4,688.9,2,1989,98031
2014-06-23,288500000,3,2.5,191.4,534.2,1,1976,98116
2014-10-21,1e+08,3,1.5,112.4,983.7,1,1958,98002
2015-02-25,302500000,2,1.75,163.5,464.5,1,1927,98117
2014-05-21,162500000,3,1,92,627.1,1,1947,98133
2014-08-14,144750000,3,1,89.2,594.6,1,1944,98178
2014-08-08,279975000,3,2.5,154.2,135.5,3,2014,98144
2015-04-06,521250000,3,1.75,176.5,871,1,1941,98115
2014-10-09,271750000,3,2.25,118,259.2,1,1970,98199
2014-05-22,2.4e+08,4,2.25,301.9,3185.9,2,1983,98042
2014-05-23,1.09e+08,3,1,89.2,894.9,1,1982,98022
2014-06-22,282500000,2,1.75,123.6,557.4,1,1914,98199
2014-12-12,213350000,3,1.75,193.2,715.4,1,1968,98056
2014-09-12,3.25e+08,3,2.5,249.9,1075.4,1,1957,98028
2014-09-24,2.71e+08,2,1,82.7,284.3,1,1910,98105
2014-06-24,207500000,3,1.75,99.4,743.2,1,1977,98052
2014-08-15,1.07e+08,3,1,111.5,772.6,1,1953,98002
2015-01-21,122500000,3,1.5,126.3,827.8,2,1949,98188
2014-07-01,157250000,3,2,190.5,1235.9,1,1993,98003
2015-04-09,5.6e+08,3,1.5,278.7,534.2,2,1924,98116
2015-03-03,1.89e+08,2,2,120.8,357.7,1,1963,98136
2014-07-28,152500000,4,2.5,209,844.6,1,1982,98001
2015-03-20,297500000,5,2.75,347.5,627.1,1,1978,98028
2015-05-12,364750000,3,2.5,154.2,101.4,3,2015,98116
2014-09-30,2.15e+08,3,2.5,219.3,622.4,2,2003,98065
2015-04-09,1.2e+08,3,1.75,163.5,603.9,1,1987,98038
2015-03-20,272500000,3,1.75,156.1,576,1.5,1916,98136
2014-07-07,2.65e+08,3,1.75,122.6,232.3,1,1918,98105
2014-11-18,78500000,1,1,80.8,2445.8,1,1939,98198
2015-04-07,212500000,4,1,117.1,710.2,1.5,1925,98146
2014-11-17,1.1e+08,3,1,92.9,559.3,1,1944,98166
2014-11-24,260500000,4,1.75,187.7,3381.7,1,1976,98077
2014-05-23,162500000,3,1,178.4,637.5,1,1952,98118
2015-04-03,298750000,3,2,199.7,501.7,1.5,1911,98126
2014-07-23,168500000,3,2.5,136.6,369.4,2,1999,98065
2015-04-22,5e+08,3,2.5,295.4,974.7,2,1991,98052
2014-11-20,1.535e+09,3,2.5,365.1,5190.2,1,1957,98034
2014-05-07,247500000,3,1,92,557.4,1,1943,98105
2015-01-02,3.74e+08,4,3.5,257.3,309.4,2,2001,98052
2014-09-02,4.44e+08,3,1.5,116.1,809.2,1,1953,98004
2015-03-24,134950000,3,1.75,105.9,2068.7,1,1986,98045
2014-11-13,248250000,4,2.5,209,1341.5,1,1967,98027
2015-01-21,237500000,3,2.5,152.4,473.5,2,1969,98155
2014-05-27,1.56e+08,3,1.5,116.6,127.6,3,2004,98125
2014-11-24,161500000,3,1,119.8,1136.3,1,1976,98072
2014-11-24,165500000,3,1.75,120.8,843.5,1,1986,98059
2014-05-14,1.53e+08,3,1.5,113.3,100.9,3,2007,98133
2014-09-30,327500000,4,2.5,244.3,371.6,3,2002,98117
2014-07-09,1.45e+08,3,1.5,181.2,1482.2,1,1959,98003
2014-08-02,6.25e+08,4,3.25,293.6,464.5,2,1965,98105
2014-06-16,2.3e+08,3,1.75,144,437.4,1,1949,98115
2014-09-12,217500000,4,2.5,157.9,592.7,1,1940,98115
2015-03-16,3.32e+08,4,2.75,233.2,1103.7,1,1978,98006
2014-07-29,432500000,4,1.75,167.2,388.3,2,1921,98102
2014-08-13,192500000,3,1.75,167.2,1672.3,1,1968,98058
2014-07-18,248500000,3,2.25,173.7,865.4,1,1975,98034
2014-06-23,1.4e+08,2,1,93.8,278.7,1,1925,98045
2015-01-27,9.4e+07,2,1.5,104.1,1624.6,1,1924,98178
2014-09-30,239250000,3,1,194.2,441.8,1,1969,98136
2014-07-31,572500000,4,3.5,406,1705.8,2,2001,98065
2014-08-15,1.11e+08,3,2,133.8,667.7,1,1981,98023
2014-05-28,399500000,4,3,239.7,19465.3,2,1984,98053
2014-06-09,304950000,4,2.5,296.4,687.4,2,2006,98038
2014-10-16,206500000,4,3.5,221.1,539.7,2,1995,98106
2014-10-13,2e+08,4,1,131.9,452.9,1.5,1930,98115
2015-01-05,401270500,5,2.75,277.8,628.8,2,2014,98006
2014-05-19,1.6e+08,3,2.5,249,720.6,2,1990,98023
2015-03-11,253500000,4,2.5,253.6,710.6,2,2006,98065
2014-09-24,193750000,3,1,113.3,773.8,1,1946,98115
2015-02-24,1.98e+08,3,1,139.4,1172.1,1,1967,98072
2014-08-21,186500000,3,1.75,170,1095.1,1,1958,98055
2014-09-23,742450000,5,2.5,424.6,1788.6,2,1965,98040
2014-07-21,179950000,4,2.25,229.5,715.2,2,1983,98058
2015-03-04,2.05e+08,2,1,74.3,403.4,1,1927,98115
2014-07-12,3.45e+08,4,2.5,269.4,2182.1,2,1992,98053
2014-06-25,122500000,3,2,131,535.1,1,1985,98030
2014-12-29,3.5e+08,5,2.5,262.9,2411.6,1,1979,98075
2014-09-22,1.34e+08,4,1.75,156.1,925.9,1,1977,98198
2014-06-10,112500000,3,1.75,163.5,2420.6,1,1979,98042
2014-10-09,4.9e+08,4,2.25,208.1,1025.1,2,1976,98004
2015-04-07,397500000,2,1,128.2,464.5,1.5,1905,98106
2015-05-04,97500000,2,1,76.2,473.8,1,1953,98118
2014-11-03,2.4e+08,4,2,202.5,982.4,1,1950,98005
2014-12-19,242500000,4,2,130.1,334.5,1,1900,98119
2014-08-15,6.5e+07,2,1,81.8,836.1,1,1928,98188
2014-08-04,162500000,2,1,98.5,529.8,1,1946,98198
2015-04-13,2.2e+08,3,1.75,142.1,673.1,1,1984,98034
2014-10-14,2.75e+08,4,1.75,230.4,1373.3,1,1958,98155
2014-08-05,1.55e+08,3,1.75,138.4,664.3,1,1967,98059
2014-07-01,2.65e+08,3,2.5,340,3667.6,2,1989,98022
2014-06-25,1.95e+08,4,2.5,217.4,794.1,2,1993,98031
2014-09-08,121500000,3,1.75,134.7,1126.4,1,1981,98001
2014-07-22,319500000,4,2.5,205.3,917.4,2,1990,98074
2014-09-18,107500000,4,1,105,687.5,1,1969,98003
2015-03-04,202500000,5,1.75,144,975.5,1,1961,98011
2014-12-22,1.25e+08,4,1.75,158.9,663.3,1,1968,98032
2014-07-15,202750000,3,1.5,93.8,753.3,1,1954,98155
2014-07-28,2.26e+08,6,2.25,247.1,1261.5,2,1937,98125
2015-01-02,3.65e+08,6,2.25,247.1,1261.5,2,1937,98125
2015-04-14,133500000,3,2,120.8,896,1,1994,98010
2014-08-08,144975000,3,2.5,155.1,574.7,2,2002,98038
2014-07-28,282500000,2,1,89.2,379,1,1911,98103
2014-08-08,7.89e+08,4,3.25,433.9,4815.7,2,1988,98005
2015-04-20,3.18e+08,3,2.5,198.8,257.3,2,2007,98052
2014-09-18,1.75e+08,5,3,234.1,511,1,2004,98178
2014-06-04,1.6e+08,3,1.5,153.3,871.4,1,1978,98058
2014-06-13,1.05e+08,2,1.75,133.8,527.7,1,1978,98198
2014-09-10,122500000,2,1,97.5,548.1,1,1950,98126
2014-11-06,1.64e+08,3,1.75,136.6,710.7,1,1983,98059
2014-05-09,492500000,4,2.25,393,3508.9,2,1989,98077
2014-06-12,250500000,3,1.75,183,740.6,1,1976,98055
2014-09-17,157500000,3,2.25,143.1,1618.7,2,1992,98045
2014-05-08,201500000,3,2.75,194.2,776.1,2,2012,98019
2014-07-15,2.75e+08,3,2,221.1,1667.6,2,1934,98155
2015-01-13,173750000,4,2.5,200.3,330.9,2,2012,98030
2014-10-06,182500000,4,2.25,192.3,826.2,2,1986,98058
2015-02-24,2.94e+08,3,1,177.4,758.7,1,1951,98117
2014-08-20,302500000,3,1.75,178.4,687.5,1,1977,98006
2014-11-13,6.5e+08,3,3.25,315.9,555.5,2,1937,98105
2014-11-19,116500000,3,2,130.1,852.6,1,1974,98001
2014-07-28,1.8e+08,4,2.5,205.3,1645.8,2,1997,98030
2014-12-15,229500000,2,1.75,108.7,454,1,1929,98117
2014-11-07,3.7e+08,3,2,195.1,6758.2,1,1995,98077
2014-09-17,152500000,3,1,107.8,905.8,1,1967,98077
2014-06-20,197500000,3,1,139.4,371.6,1,1925,98117
2015-01-23,2.8e+08,4,2.5,273.1,557.4,2,2000,98011
2014-07-14,3.25e+08,4,1.75,186.7,471,1,1963,98116
2014-06-05,224975000,3,2.5,201.6,456.3,2,2003,98028
2015-02-24,258750000,3,1.5,132.9,483.1,1,1940,98117
2014-09-03,217500000,4,1.5,140.3,600.2,1,1970,98034
2015-04-09,164999500,3,1,106.8,641.8,1,1952,98155
2014-12-10,4.75e+08,3,1.75,199.7,390.2,1,1960,98116
2014-07-30,223500000,3,1,127.3,557.5,1,1944,98108
2014-08-28,349900000,2,2.5,221.1,613.2,1,2010,98053
2014-06-03,4.25e+08,3,1.75,127.3,357.7,1,1911,98112
2014-09-02,158250000,3,1.75,148.6,1323.9,1,1979,98023
2014-07-15,471250000,5,3.5,348.4,893,1,1981,98006
2015-01-21,6.55e+08,2,2.25,367,365.9,2,1991,98116
2015-02-02,428300000,4,2.25,223,1247.7,1,1964,98005
2014-10-24,202800000,5,1.5,262.9,371.6,2.5,1918,98118
2014-05-29,282500000,4,2.5,226.7,2099.1,2,1996,98053
2014-09-11,2e+08,3,2.25,110.6,106.7,2,2008,98116
2015-03-24,1.65e+08,3,2,130.1,20276.3,1,1997,98019
2015-02-27,187475000,4,2.75,253.6,435.1,2,2005,98038
2014-12-17,202650000,3,2.75,222,737.6,1,1983,98056
2014-11-04,2.8e+08,3,2.25,191.4,2917.2,2,1984,98074
2015-03-24,4.12e+08,4,2.25,231.3,916.4,1,1961,98004
2014-07-16,1.3e+08,3,1.75,102.2,1019,1,1984,98042
2015-01-07,3.8e+08,4,2.5,225.8,566.6,1,1965,98115
2014-06-24,202500000,3,2.5,294.5,1184.5,2,1995,98023
2014-06-19,214950000,4,2.5,245.3,801.3,2,1987,98058
2014-11-13,170750000,3,1.5,105,671,1,1961,98056
2014-06-12,232625000,5,2,180.2,710,1.5,1957,98177
2014-05-06,2.25e+08,2,2,102.2,278.7,1.5,1912,98117
2015-02-09,1.95e+08,3,1,111.5,1003.4,1,1955,98006
2014-05-02,2.1e+08,3,2.25,185.8,746,1,1963,98008
2014-06-15,134975000,3,2.5,175.6,449.5,2,2002,98168
2014-10-16,246500000,4,2,177.4,267,1,1910,98122
2014-05-15,1.85e+08,4,2.5,251.8,546.3,2,1998,98092
2014-06-12,1.125e+09,5,4.25,451.5,878.2,1.5,1905,98112
2015-02-25,152500000,3,1,116.1,2199.9,1,1967,98059
2014-06-12,2e+08,3,1.75,147.7,763.6,1.5,1938,98034
2014-11-18,1.6e+08,3,1.5,115.2,113.4,2,2009,98133
2015-01-21,357500000,4,1,185.8,445.9,2,1911,98103
2014-12-02,3.25e+08,6,2.75,335.4,929.3,1.5,1966,98008
2015-03-04,1.09e+08,5,1.75,179.3,746.9,1,1966,98023
2015-04-15,2.5e+08,2,1,118.9,501.7,1,1964,98117
2014-11-20,2.3e+08,4,2,194.2,3755,1,1984,98027
2014-07-09,116250000,3,1.5,180.2,918.5,1,1969,98003
2014-05-16,204100000,3,2.5,167.2,535.2,2,1990,98106
2014-06-11,2.61e+08,3,1.75,160.7,780.4,1,1980,98052
2014-06-23,337500000,4,2.5,261.1,1033.1,2,1982,98074
2014-07-09,677500000,4,3.5,329.8,1021.9,1,1999,98006
2014-10-09,124975000,4,1,123.6,741.4,1.5,1952,98168
2015-03-04,1.05e+08,2,1,69.7,3171.1,1,1950,98168
2014-07-11,214975000,4,1,163.5,670.4,1,1947,98133
2014-10-06,368750000,4,2.5,297.3,3370.1,2,1993,98053
2014-09-26,3.55e+08,4,2,161.7,836.1,1,1958,98033
2014-10-20,2.35e+08,3,2.5,195.1,436.6,2,1999,98065
2015-02-24,5.5e+08,4,3.5,396.7,3725.1,1,1993,98077
2014-08-15,3.25e+08,3,2,124.5,252.7,1.5,1913,98103
2014-05-19,6.08e+08,4,2.5,296.4,806.8,1,1967,98006
2015-01-15,211060000,3,2.5,151.4,421.2,2,1987,98034
2015-01-07,312500000,5,2.5,277.8,1401.4,2,2007,98011
2014-06-06,192600000,4,1,144,719.1,1.5,1954,98126
2015-04-14,2.5e+08,3,2.25,157,461.2,2,1989,98029
2014-11-18,1.54e+08,4,2.25,182.1,1137.4,2,1989,98042
2014-06-05,282500000,3,2.75,222,925.9,1,1977,98006
2014-09-08,290500000,3,2.5,241.5,412.3,2,2004,98053
2014-08-06,180500000,3,2,181.2,808.1,1,1999,98042
2015-01-22,172500000,3,1,116.1,669.8,1,1964,98008
2014-10-16,209500000,2,2.25,109.6,116.4,2,2008,98122
2015-05-12,173500000,3,2.5,156.1,400.2,2,2004,98056
2014-10-22,312500000,4,2.25,206.2,3352.4,2,1989,98075
2015-03-25,1.2e+09,4,4.25,454.3,1411,2,1999,98040
2014-12-23,189500000,3,3.25,247.1,1658.5,2.5,2014,98010
2014-12-22,1.55e+08,3,1.5,106.8,308.7,2,1988,98029
2015-05-13,1.25e+08,2,2,105,511,1,1941,98030
2014-08-14,3.41e+08,5,2.75,256.4,464.5,2,2005,98059
2014-07-21,123250000,3,2,132.9,828.6,1,1992,98022
2014-10-29,162500000,3,1,138.4,5330.9,1.5,1932,98092
2014-08-06,155475000,4,2.5,188.6,464.2,2,2004,98031
2014-09-01,5.5e+08,3,2,279.6,464.5,2,1931,98199
2014-10-02,143750000,3,1,168.2,668.9,1,1954,98133
2015-02-18,215500000,3,1,168.2,668.9,1,1954,98133
2014-08-22,1.13e+08,3,1,90.1,464.5,1,1968,98118
2015-05-12,412500000,3,1.75,186.7,287.1,1.5,1926,98103
